Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.1,6.1,5.72,5.41,5.41,5.46,5.65,6.13,5.97,6.19,6.61,7.25,9.04,..,..
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,745,689,765,746,807,857,776,875,933,1101,1183,1313,1898,..,..
Latvia,LVA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.48,0.01,..,..,..,..,..,..,0.16,0.16,0.27,0.17,0.14,..,..
Latvia,LVA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,38.78,37.19,34.3,37.82,38.47,39.11,40.53,43.44,42.01,39.34,35.23,32.09,26.99,..,..
Latvia,LVA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,59.65,60.18,63.5,60.35,60.01,59.67,58.68,55.85,57.17,59.72,59.86,63.44,69.33,..,..
Latvia,LVA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,39.87,39.81,36.5,39.65,39.99,40.33,41.31,44.16,42.67,40.12,39.88,36.39,30.53,..,..
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.37,6.81,6.49,6.28,6.13,6.19,6.49,6.64,6.48,6.53,6.99,7.48,7.82,7.46,..
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,865,805,925,897,959,1021,920,989,1083,1249,1370,1520,1859,1868,..
Lithuania,LTU,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.11,0.17,0.17,0.14,0.14,0.13,0.29,0.23,0.15,0.31,0.36,0.57,0.49,..,..
Lithuania,LTU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,26.82,27.59,28.22,31.8,32.82,31.49,31.84,32.32,32.28,31.52,32.27,28.66,30.16,..,..
Lithuania,LTU,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,71.88,71.09,70.33,66.62,65.59,66.57,66.09,65.76,65.46,65.99,65.09,68.7,67.18,..,..
Lithuania,LTU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,28.02,28.74,29.5,33.25,34.27,33.29,33.62,34.01,34.39,33.7,34.55,30.74,32.33,..,..
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.95,6.66,5.95,5.29,5.24,5.23,5.08,5.07,5.14,5.28,5.47,5.74,5.67,5.46,..
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7671,7460,7175,6029,6357,6547,5422,5475,5713,6227,6222,6786,7636,6956,..
Luxembourg,LUX,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,0,1.53,1.46,1.4,1.38,1.32,1.38,1.41,1.33,1.24,1.17,1.15,..
Luxembourg,LUX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,9.89,10.23,10.88,11.49,11.22,11.11,10.75,10.77,10.69,10.47,9.62,8.42,8.93,8.84,..
Luxembourg,LUX,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,86.71,85.93,83.41,83.63,83.86,84.26,84.51,84.44,84.78,84.92,85.87,87.36,86.91,86.9,..
Luxembourg,LUX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,13.28,14.08,16.58,14.84,14.68,14.34,14.11,14.24,13.84,13.67,12.8,11.4,11.93,11.95,..
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.12978411,5.73688889,5.51883602,5.66522074,5.80923605,5.55340958,5.72277355,5.55345821,5.45759058,5.38345814,5.44796371,6.22204065,6.07868719,..,..
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,496.8142395,539.26550293,570.73046875,587.82843018,631.21350098,615.10314941,558.1651001,492.87399292,514.88970947,530.64782715,552.70422363,538.51751709,610.64532471,..,..
Mexico,MEX,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,0.02066442,0.11266483,..,..
Mexico,MEX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,47.35383987,43.50876617,40.73421097,40.64141083,39.87906647,40.87202454,41.04377365,41.3722229,41.78836441,42.30939865,42.28219223,38.76134109,41.37071991,..,..
Mexico,MEX,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,46.66847229,50.21874619,52.8038826,53.0821228,53.75115967,52.08169937,52.20096588,51.27971649,50.53536606,49.62833023,49.16729355,52.88224792,50.09624481,..,..
Mexico,MEX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,53.33152771,49.78125381,47.1961174,46.9178772,46.24884415,47.91830063,47.79903793,48.72028351,49.46463013,50.37167358,50.83270264,47.09709167,49.79109573,..,..
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.99,10.16,10.23,10.54,10.58,10.57,10.32,10.06,10.11,10.02,10.14,11.21,11.29,..,..
Netherlands,NLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5283,5192,5562,5285,5533,5602,4677,4644,4935,5331,5341,5858,6539,..,..
Netherlands,NLD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.01,..,..
Netherlands,NLD,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,9.07,9.1,9.48,10.09,11.53,11.59,11.29,11.29,11.05,10.79,10.42,9.29,9.38,..,..
Netherlands,NLD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,68.05,68.42,68.38,68.46,69.01,67.83,66.05,66.05,64.32,65.73,65.99,68.89,69.73,..,..
Netherlands,NLD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,31.93,31.57,31.6,31.52,30.97,32.15,33.92,33.92,35.66,34.24,33.98,31.09,30.26,..,..
New Zealand,NZL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.62076378,9.59277534,9.51987362,9.65163612,9.36019325,9.40168381,9.28344345,9.24379444,8.96694851,9.0351162,9.49310207,10.07205391,10.04858398,..,..
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2713.81420898,3233.77856445,3656.73071289,3856.1730957,4014.97460938,4192.74365234,3600.95629883,3739.40136719,3903.68041992,3957.86083984,4085.78808594,4223.22167969,4906.07080078,..,..
New Zealand,NZL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,12.35644341,11.95806503,12.09849358,12.26557541,12.37111568,12.85031033,13.36479568,13.57569122,13.57738495,12.91278267,12.1900444,11.41246796,11.6666584,..,..
New Zealand,NZL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,77.72038269,78.27069092,78.7793045,78.51128387,77.63804626,77.43386841,74.69454193,74.55416107,75.4573822,74.8283844,75.53417969,77.87045288,77.03884125,..,..
New Zealand,NZL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,22.28064919,21.7289238,21.21835518,21.49136162,22.36156273,22.56523514,25.30646896,25.44664383,24.54491043,25.16800308,25.02498436,22.12965965,22.96116066,..,..
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.03,8.86,8.73,8.72,8.87,9.28,10.07,10.53,10.23,9.96,10.44,11.42,10.08,8.14,..
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7302,7860,8900,8970,9241,9118,7566,7497,7816,8272,8007,7825,9163,8693,..
Norway,NOR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,..
Norway,NOR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.25,15.05,15.21,14.8,14.59,14.38,14.14,14.27,14.51,13.97,13.92,13.79,13.85,14.08,..
Norway,NOR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,84.44,84.68,84.42,84.76,85.02,85.29,85.51,85.38,85.12,85.7,85.72,85.97,85.9,85.68,..
Norway,NOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,15.51,15.27,15.58,15.24,14.98,14.71,14.49,14.62,14.88,14.3,14.28,14.03,14.1,14.32,..
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.59,6.47,6.29,6.27,6.48,6.43,6.4,6.59,6.58,6.31,6.46,6.5,6.44,6.68,..
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,760,809,866,815,878,911,804,816,910,979,1014,1026,1159,1225,..
Poland,POL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,0.14,0.04,0.04,0.03,0.03,0.06,0.06,0.06,0.06,..,..
Poland,POL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,24.52,23.87,23.96,24.27,23.8,23.01,23.31,23.09,23.06,20.79,20.44,20.03,20.31,..,..
Poland,POL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,71.75,71.35,71.03,69.83,70.3,69.94,69.33,68.64,68.82,71.09,71.38,71.89,72.1,..,..
Poland,POL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,28.25,28.65,28.97,30.17,29.57,30.03,30.63,31.32,31.15,28.86,28.56,28.04,27.84,..,..
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.13,10.03,9.73,9.65,9.4,9.34,9.32,9.39,9.31,9.41,9.51,10.55,11.14,10.62,..
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2347,2259,2256,1980,2031,2060,1791,1875,1998,2216,2222,2346,2747,2586,..
Portugal,PRT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.09,0.09,0.07,0.07,0.07,0.1,..,..
Portugal,PRT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,25.1,24.71,26.65,29.58,28.79,29.33,29.53,29.43,29.69,29.92,30.61,28.02,28.99,..,..
Portugal,PRT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,63.8,66.52,64.51,61.28,62.29,61.74,61.67,61.57,61.14,61.16,60.78,64.22,63.11,..,..
Portugal,PRT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,36.14,33.44,35.44,38.66,37.65,38.2,38.27,38.34,38.77,38.77,39.15,35.7,36.79,..,..
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.95,7.67,7.3,7.54,7.5,6.88,6.76,7.09,6.76,6.67,6.92,7.13,7.75,..,..
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1320,1297,1352,1319,1370,1289,1109,1176,1189,1300,1342,1394,1685,..,..
Slovak Republic,SVK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..
Slovak Republic,SVK,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,22.42,22.8,23.57,23.23,23.32,18.01,18.44,17.89,18.71,18.91,19.16,18.75,19.4,..,..
Slovak Republic,SVK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,71.64,71,72.11,71.12,73.31,79.33,78.74,79.96,79.04,79.21,78.82,80.27,79.73,..,..
Slovak Republic,SVK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,28.36,29,27.89,28.88,26.69,20.67,21.26,20.04,20.95,20.78,21.18,19.73,20.27,..,..
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.10764122,9.11891174,9.1679697,9.15415382,9.06397724,9.08488464,9.12207508,8.94727325,8.94491291,8.99686718,9.1456852,10.74565983,10.74003887,..,..
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2937.71826172,2789.63720703,2908.91967773,2590.2253418,2629.46679688,2679.4765625,2349.09375,2376.60107422,2524.68481445,2741.38256836,2716.83349609,2899.01879883,3234.29296875,..,..
Spain,ESP,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,19.01673698,20.29029274,20.3919754,21.80739594,22.77473259,23.13479424,22.29722214,21.95977974,22.24563599,22.24442673,21.83183861,19.72846413,20.99674988,..,..
Spain,ESP,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,75.07224274,74.44487762,73.48394012,72.10810089,71.0064621,70.26394653,71.31565094,71.55289459,70.50817871,70.22432709,70.547966,73.14463043,71.60453033,..,..
Spain,ESP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,24.92775536,25.55512238,26.51605606,27.8918972,28.99353981,29.73605728,28.68435097,28.44710541,29.49181938,29.77567673,29.45203781,26.85536766,28.39546585,..,..
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.77,8.32,10.42,10.74,10.9,10.95,10.8,10.85,10.79,10.94,10.83,11.33,11.25,10.67,..
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4136,4416,6351,6254,6697,6606,5599,5681,5838,6005,5653,6003,6901,5980,..
Sweden,SWE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.4,16.38,14.55,14.81,14.93,14.92,14.9,14.49,14.09,13.96,13.71,12.83,13.08,..,..
Sweden,SWE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,82.51,82.49,84.48,84.22,84.02,84.03,83.96,84.26,84.71,84.78,85.12,86.18,85.92,..,..
Sweden,SWE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,17.49,17.51,15.52,15.78,15.98,15.97,16.04,15.74,15.29,15.22,14.88,13.82,14.08,..,..
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.1415062,9.93353558,10.04628563,10.14446354,10.37922478,10.42800808,10.77887917,10.9900341,11.0451622,10.77226162,11.06363678,11.73206806,11.80107975,..,..
Switzerland,CHE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7297.37988281,7640.44921875,9138.3671875,8753.8203125,9118.18945313,9307.96875,9082.45019531,9078.75878906,9119.96972656,9212.43261719,9341.0625,10085.45605469,10897.45019531,..,..
Switzerland,CHE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Switzerland,CHE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,26.20129585,25.58391571,25.13305092,25.01251602,24.77769089,24.33957672,23.9412899,23.29603767,23.40680122,23.74767685,23.77205276,22.89645958,22.70652771,..,..
Switzerland,CHE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,32.14887238,33.86542892,34.56546402,35.45184326,33.81949997,33.95838928,33.47252274,33.5905304,33.84525299,34.19487,33.6607132,35.9096756,36.21349335,..,..
Switzerland,CHE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,67.85113525,66.13457489,65.43453217,64.54816437,66.18049622,66.04161072,66.52748108,66.4094696,66.15475464,65.80513,66.3392868,64.0903244,63.78650284,..,..
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.49,5.02,4.65,4.44,4.37,4.33,4.12,4.28,4.18,4.12,4.37,4.62,4.57,..,..
Turkiye,TUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,494,533,526,520,547,520,447,460,437,388,397,395,441,..,..
Turkiye,TUR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,14.51,16.87,15.9,15.93,16.93,17.73,16.95,16.47,17.38,17.49,17.05,16.43,16.27,..,..
Turkiye,TUR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,80.5,78,79.13,79.17,78.35,77.61,78.13,78.44,77.71,77.38,77.69,78.85,78.8,..,..
Turkiye,TUR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,19.5,22,20.87,20.83,21.65,22.39,21.87,21.56,22.29,22.62,22.31,21.15,21.2,..,..
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.04505444,9.92673969,9.92486763,9.95296001,9.87251186,9.86246872,9.79776669,9.72899723,9.5958786,9.73079777,9.95761967,12.15863419,12.36469936,11.34454918,..
United Kingdom,GBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3914.19580078,3956.38891602,4199.08398438,4242.23486328,4304.47802734,4697.76025391,4433.85839844,4017.34228516,3910.81420898,4226.20507813,4268.67724609,4906.23974609,5738.48486328,5138.63623047,..
United Kingdom,GBR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.00733529,0.00782608,0.00852416,0.00903562,0.00985875,0.00964439,0.0105976,0.01138824,0.01257493,0.01196724,0.01170372,0.01010248,0.01033909,..,..
United Kingdom,GBR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,14.61379528,14.83723164,14.82185364,15.07844067,15.31006908,15.29448986,15.39231491,15.38864422,15.70869541,16.46084976,16.61176109,13.5569973,13.51221371,..,..
United Kingdom,GBR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,81.22750092,81.08560181,81.08097839,80.85187531,80.65883636,80.74802399,80.79587555,81.2793808,80.77609253,80.07192993,80.01869202,83.70368958,83.69000244,..,..
United Kingdom,GBR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,18.76515961,18.90656853,18.91049576,19.1390934,19.33130074,19.24232864,19.19352913,18.70923615,19.21133232,19.91610527,19.96960068,16.28620911,16.29966164,..,..
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.20063591,16.19719124,16.13996315,16.11969566,15.99170876,16.19919777,16.49056816,16.80215836,16.76750183,16.62964439,16.66580582,18.75621986,17.3625679,16.57115173,..
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7602.74560547,7833.04492188,8021.59326172,8274.37207031,8433.69824219,8828.4765625,9248.93457031,9599.890625,9902.81835938,10280.52636719,10658.39746094,11758.42480469,12012.24121094,12473.79101563,..
United States,USA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
United States,USA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,12.64768028,12.36791706,12.32014465,12.3353653,12.28748417,11.98743725,11.77453041,11.64962196,11.41782665,11.32823181,11.30830574,9.93104649,10.70016861,..,..
United States,USA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,48.50181961,48.84960175,48.93149185,48.82702637,49.496315,50.77487946,51.37872314,51.19651794,51.16881943,51.44694519,51.806633,57.00815201,55.40325165,..,..
United States,USA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,51.4981842,51.15039444,51.06850815,51.17297745,50.50368118,49.22512054,48.62127304,48.80348587,48.83118439,48.55305481,48.193367,42.99185181,44.59674835,..,..
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,
Last Updated: 10/24/2024,,,,,,,,,,,,,,,,,,
